CustomerID,Gender,Age,City,JoinDate,Segment
594,Male,64,Hyderabad,2023-11-04,Loyal
595,Male,55,Chennai,2021-06-11,New
596,Female,37,Delhi,2018-12-31,New
597,Other,44,Bangalore,2022-12-06,Regular
598,Male,58,Delhi,2022-12-28,Regular
599,Other,37,Kolkata,2023-02-06,New
600,Male,61,Hyderabad,2020-06-23,New
601,Male,36,Kolkata,2019-11-29,Loyal
602,Other,37,Mumbai,2023-12-19,New
603,Female,52,Hyderabad,2023-01-30,Loyal
604,Male,64,Delhi,2018-12-17,New
605,Male,19,Hyderabad,2018-06-29,Regular
606,Male,47,Mumbai,2022-02-12,Regular
607,Other,51,Chennai,2021-04-01,New
608,Female,39,Kolkata,2022-12-12,Loyal
609,Other,20,Kolkata,2020-02-13,Loyal
610,Other,23,Delhi,2019-05-25,Loyal
611,Female,32,Hyderabad,2018-12-31,New
612,Other,44,Delhi,2018-12-19,New
613,Female,27,Chennai,2021-01-11,Regular
614,Male,26,Hyderabad,2021-06-02,Regular
615,Female,50,Hyderabad,2019-02-16,New
616,Male,49,Delhi,2020-01-05,Regular
617,Other,65,Delhi,2018-04-28,Loyal
618,Other,23,Mumbai,2019-04-27,Loyal
619,Male,58,Chennai,2018-07-11,New
620,Other,53,Mumbai,2018-04-17,Loyal
621,Female,19,Kolkata,2019-01-17,New
622,Male,46,Hyderabad,2020-02-22,Loyal
623,Other,21,Delhi,2018-09-01,New
624,Male,18,Hyderabad,2019-04-13,Loyal
625,Female,36,Hyderabad,2020-05-15,Loyal
626,Female,43,Bangalore,2022-04-11,Regular
627,Other,42,Kolkata,2021-05-18,Regular
628,Female,27,Bangalore,2019-08-27,Regular
629,Male,32,Hyderabad,2022-07-19,Regular
630,Female,39,Delhi,2021-01-01,Regular
631,Male,68,Hyderabad,2023-07-09,Regular
632,Male,65,Kolkata,2022-07-17,New
633,Female,38,Bangalore,2022-09-30,New
634,Other,39,Delhi,2022-06-02,Regular
635,Female,53,Hyderabad,2020-05-09,New
636,Male,51,Chennai,2023-02-23,Regular
637,Male,47,Kolkata,2021-06-30,New
638,Female,42,Kolkata,2018-01-13,Loyal
639,Other,62,Chennai,2021-01-04,New
640,Other,45,Hyderabad,2020-12-10,New
641,Male,18,Kolkata,2020-02-26,New
642,Male,66,Delhi,2018-05-29,Loyal
643,Other,62,Hyderabad,2022-10-21,Regular
644,Female,21,Hyderabad,2023-12-10,New
645,Male,24,Bangalore,2021-07-27,New
646,Male,66,Kolkata,2021-03-25,Loyal
647,Other,26,Kolkata,2018-03-23,Regular
648,Female,53,Chennai,2019-05-07,New
649,Other,36,Bangalore,2023-07-19,Loyal
650,Female,18,Bangalore,2020-07-13,Regular
651,Female,27,Kolkata,2021-07-20,Regular
652,Female,53,Hyderabad,2022-05-23,New
653,Male,26,Bangalore,2022-05-16,New
654,Other,62,Chennai,2018-05-03,New
655,Other,63,Bangalore,2019-12-09,New
656,Female,59,Chennai,2020-09-17,Loyal
657,Male,49,Bangalore,2023-08-03,Loyal
658,Male,49,Chennai,2019-12-11,New
659,Other,23,Bangalore,2020-03-04,Regular
660,Male,65,Bangalore,2019-12-13,New
661,Male,55,Delhi,2022-09-14,Regular
662,Female,34,Chennai,2018-09-14,Regular
663,Male,27,Chennai,2021-04-27,Regular
664,Female,67,Chennai,2020-05-20,Loyal
665,Other,44,Mumbai,2022-09-28,Regular
666,Male,67,Bangalore,2020-03-19,Regular
667,Other,52,Chennai,2018-09-28,Loyal
668,Other,69,Kolkata,2022-03-24,Regular
669,Male,38,Mumbai,2019-07-04,Regular
670,Male,42,Delhi,2021-02-11,New
671,Other,45,Chennai,2019-07-22,Regular
672,Male,64,Chennai,2018-12-25,Regular
673,Female,32,Mumbai,2022-08-01,Regular
674,Female,21,Bangalore,2022-06-26,Regular
675,Male,46,Kolkata,2021-09-19,Regular
676,Other,26,Delhi,2022-09-09,Loyal
677,Male,44,Chennai,2021-09-24,Regular
678,Male,43,Bangalore,2020-03-08,Regular
679,Other,36,Kolkata,2021-07-08,Loyal
680,Other,45,Kolkata,2020-06-05,Loyal
681,Female,34,Delhi,2022-10-25,Regular
682,Other,60,Hyderabad,2021-05-07,Regular
683,Female,58,Kolkata,2018-10-14,Regular
684,Other,59,Hyderabad,2022-09-12,New
685,Male,67,Kolkata,2022-11-21,New
686,Female,37,Delhi,2020-01-13,Regular
687,Female,62,Mumbai,2022-02-14,Loyal
688,Female,57,Delhi,2023-08-03,Regular
689,Male,56,Delhi,2020-11-12,Loyal
690,Male,66,Mumbai,2018-10-23,Loyal
691,Male,40,Mumbai,2023-08-16,Loyal
692,Male,64,Bangalore,2019-11-12,Regular
693,Male,49,Kolkata,2023-03-07,Regular
694,Female,69,Bangalore,2020-03-05,Loyal
695,Male,64,Mumbai,2018-07-22,New
696,Female,50,Hyderabad,2018-11-21,New
697,Male,63,Hyderabad,2018-11-23,New
698,Other,22,Delhi,2020-09-13,Loyal
699,Female,60,Chennai,2020-01-31,Regular
700,Other,65,Delhi,2020-11-02,Loyal
701,Female,51,Delhi,2020-06-25,New
702,Other,57,Chennai,2021-11-04,Regular
703,Male,28,Kolkata,2018-12-31,Loyal
704,Male,67,Mumbai,2021-05-29,Loyal
705,Male,20,Hyderabad,2023-10-22,New
706,Female,50,Delhi,2022-07-07,Loyal
707,Other,28,Chennai,2020-12-05,Regular
708,Male,33,Bangalore,2018-10-01,New
709,Other,35,Delhi,2023-05-07,New
710,Other,47,Hyderabad,2023-02-28,Regular
711,Male,65,Mumbai,2018-05-04,New
712,Male,27,Delhi,2021-09-14,Loyal
713,Other,35,Delhi,2022-08-19,Loyal
714,Male,55,Kolkata,2023-10-09,New
715,Male,36,Chennai,2019-03-18,Regular
716,Male,53,Bangalore,2021-05-25,Loyal
717,Female,30,Bangalore,2020-06-29,Regular
718,Other,63,Mumbai,2020-10-22,Loyal
719,Other,20,Hyderabad,2022-04-09,Loyal
720,Female,27,Mumbai,2022-10-08,New
721,Other,55,Delhi,2022-10-01,New
722,Male,18,Delhi,2019-09-18,Regular
723,Other,44,Bangalore,2022-08-18,New
724,Male,63,Hyderabad,2020-09-24,Loyal
725,Female,25,Chennai,2018-04-01,Loyal
726,Male,68,Hyderabad,2018-07-26,Regular
727,Other,63,Delhi,2020-12-24,Regular
728,Other,59,Chennai,2023-03-27,Loyal
729,Other,34,Hyderabad,2019-05-31,New
730,Female,26,Hyderabad,2021-03-26,New
731,Female,23,Chennai,2022-11-28,Regular
732,Other,60,Delhi,2023-03-17,Regular
733,Male,42,Hyderabad,2023-06-29,Loyal
734,Female,56,Chennai,2019-01-30,Loyal
735,Other,66,Kolkata,2021-01-02,Regular
736,Other,45,Kolkata,2018-07-06,Loyal
737,Female,50,Delhi,2022-05-17,Regular
738,Female,54,Chennai,2022-05-11,Regular
739,Female,26,Kolkata,2019-12-31,New
740,Male,35,Chennai,2018-08-28,Regular
741,Male,38,Hyderabad,2018-05-21,Loyal
742,Other,19,Delhi,2018-05-19,New
743,Female,60,Kolkata,2018-03-11,New
744,Male,55,Hyderabad,2019-01-20,Loyal
745,Female,57,Mumbai,2019-09-22,Loyal
746,Other,53,Mumbai,2018-07-24,Loyal
747,Male,67,Delhi,2022-10-16,Regular
748,Male,60,Kolkata,2019-07-22,New
749,Male,54,Kolkata,2020-09-08,Regular
750,Other,32,Kolkata,2020-03-15,Regular
751,Female,45,Chennai,2022-09-07,Regular
752,Male,35,Hyderabad,2020-05-31,Regular
753,Other,51,Kolkata,2023-07-29,New
754,Female,39,Hyderabad,2020-08-31,New
755,Other,28,Delhi,2019-10-02,Regular
756,Female,30,Kolkata,2021-12-25,Loyal
757,Other,21,Delhi,2018-11-21,New
758,Female,39,Kolkata,2019-03-18,Regular
759,Male,24,Mumbai,2020-03-14,Loyal
760,Female,60,Bangalore,2018-08-14,Loyal
761,Other,41,Delhi,2020-12-23,Regular
762,Other,21,Kolkata,2020-08-24,New
763,Female,45,Bangalore,2019-07-14,Loyal
764,Male,32,Delhi,2019-12-15,New
765,Male,18,Chennai,2019-05-13,New
766,Female,20,Kolkata,2023-10-09,Loyal
767,Female,31,Chennai,2018-09-14,Regular
768,Other,55,Mumbai,2019-07-31,Loyal
769,Male,67,Kolkata,2018-02-07,Loyal
770,Female,18,Mumbai,2023-09-04,New
771,Male,55,Bangalore,2019-02-14,Regular
772,Female,55,Delhi,2019-04-06,New
773,Female,38,Hyderabad,2021-12-11,Loyal
774,Male,65,Mumbai,2019-01-18,Regular
775,Female,46,Hyderabad,2023-01-07,Regular
776,Female,22,Hyderabad,2019-07-23,Regular
777,Other,66,Delhi,2020-12-07,Regular
778,Female,27,Bangalore,2019-03-09,Regular
779,Female,45,Delhi,2018-02-25,Loyal
780,Female,38,Kolkata,2023-10-18,Loyal
781,Other,67,Mumbai,2022-10-18,Loyal
782,Male,24,Hyderabad,2023-08-10,New
783,Other,20,Delhi,2020-06-20,Regular
784,Other,62,Delhi,2022-06-13,Regular
785,Male,64,Delhi,2018-09-14,Loyal
786,Other,37,Mumbai,2019-11-03,Regular
787,Male,36,Bangalore,2019-05-05,New
788,Other,52,Delhi,2023-09-28,Regular
789,Male,21,Mumbai,2022-08-10,Regular
790,Female,22,Hyderabad,2018-11-12,New
791,Other,18,Kolkata,2019-03-10,Loyal
792,Other,21,Chennai,2020-10-22,Loyal
793,Other,29,Mumbai,2023-05-30,Regular
794,Other,44,Chennai,2023-06-03,New
795,Female,59,Delhi,2021-10-21,Loyal
796,Other,40,Delhi,2019-02-24,Loyal
797,Female,42,Mumbai,2022-05-16,Loyal
798,Female,38,Chennai,2022-05-04,Regular
799,Female,69,Delhi,2020-04-23,New
800,Female,41,Hyderabad,2022-01-07,Regular
801,Male,42,Bangalore,2019-03-10,Loyal
802,Male,62,Bangalore,2022-04-28,New
803,Other,63,Delhi,2023-10-06,Regular
804,Male,49,Chennai,2020-08-21,Loyal
805,Male,49,Kolkata,2020-09-03,Loyal
806,Other,22,Delhi,2018-02-15,Regular
807,Other,53,Kolkata,2021-04-08,Loyal
808,Other,63,Kolkata,2019-02-21,Loyal
809,Male,59,Chennai,2020-04-27,New
810,Male,66,Kolkata,2023-12-27,Loyal
811,Other,59,Hyderabad,2018-09-04,Regular
812,Female,56,Chennai,2018-08-18,New
813,Other,33,Delhi,2020-03-02,Regular
814,Female,50,Hyderabad,2019-09-29,Loyal
815,Female,66,Mumbai,2020-01-08,New
816,Other,38,Bangalore,2020-12-24,New
817,Other,26,Delhi,2018-03-29,New
818,Other,23,Delhi,2019-12-14,New
819,Male,68,Delhi,2022-10-16,Regular
820,Female,62,Hyderabad,2021-05-12,Loyal
821,Male,52,Mumbai,2023-04-21,Loyal
822,Male,56,Chennai,2021-11-06,New
823,Other,39,Mumbai,2019-08-24,Loyal
824,Male,58,Hyderabad,2022-02-08,Regular
825,Other,22,Delhi,2018-08-02,Loyal
826,Female,59,Bangalore,2023-10-23,Regular
827,Other,40,Delhi,2023-10-10,Regular
828,Male,34,Chennai,2019-11-29,Loyal
829,Male,29,Kolkata,2021-05-27,Regular
830,Other,40,Bangalore,2023-08-22,Regular
831,Other,33,Delhi,2023-09-11,Regular
832,Male,20,Bangalore,2021-03-29,Regular
833,Female,47,Kolkata,2020-09-27,New
834,Female,39,Mumbai,2018-08-25,Loyal
835,Other,26,Hyderabad,2021-04-19,New
836,Female,46,Delhi,2022-01-21,Regular
837,Male,64,Chennai,2021-01-08,Loyal
838,Other,54,Mumbai,2019-10-09,Regular
839,Male,40,Delhi,2019-04-18,Loyal
840,Male,30,Mumbai,2018-04-22,New
841,Female,49,Chennai,2023-01-20,Loyal
842,Other,63,Delhi,2022-07-13,Regular
843,Other,69,Kolkata,2019-01-18,Loyal
844,Female,64,Kolkata,2018-01-17,Loyal
845,Male,65,Chennai,2019-05-08,New
846,Male,40,Bangalore,2023-03-12,Regular
847,Male,62,Chennai,2022-02-18,Loyal
848,Male,34,Bangalore,2018-04-27,New
849,Other,57,Delhi,2022-04-28,Loyal
850,Other,38,Bangalore,2020-05-29,Regular
851,Female,19,Delhi,2023-12-03,Loyal
852,Female,54,Delhi,2022-12-24,Loyal
853,Other,23,Hyderabad,2022-04-22,Loyal
854,Other,61,Delhi,2022-07-07,Loyal
855,Male,35,Bangalore,2019-10-06,Regular
856,Male,47,Hyderabad,2021-09-21,New
857,Female,39,Hyderabad,2018-12-02,New
858,Other,50,Delhi,2018-05-27,Loyal
859,Female,47,Chennai,2018-05-02,Regular
860,Other,34,Chennai,2018-03-22,Regular
861,Male,60,Kolkata,2023-10-12,Regular
862,Female,49,Hyderabad,2019-05-19,Regular
863,Female,59,Delhi,2019-10-30,Regular
864,Other,68,Chennai,2021-12-15,Regular
865,Male,31,Delhi,2021-09-07,Loyal
866,Female,27,Delhi,2021-04-04,New
867,Male,64,Hyderabad,2022-06-09,New
868,Female,68,Kolkata,2023-06-04,Loyal
869,Male,53,Hyderabad,2022-07-31,New
870,Other,51,Mumbai,2019-04-04,Regular
871,Female,26,Chennai,2021-04-27,Regular
872,Female,59,Chennai,2019-04-09,New
873,Male,45,Chennai,2020-06-30,Regular
874,Male,28,Bangalore,2020-10-22,Regular
875,Female,31,Delhi,2018-03-13,New
876,Other,56,Hyderabad,2021-12-21,Loyal
877,Male,64,Chennai,2021-04-08,New
878,Male,36,Mumbai,2023-01-23,New
879,Male,32,Chennai,2023-07-16,New
880,Female,45,Kolkata,2020-10-08,New
881,Female,41,Delhi,2019-10-15,Loyal
882,Female,25,Delhi,2021-07-22,Loyal
883,Female,60,Hyderabad,2018-01-07,Regular
884,Other,26,Bangalore,2020-06-23,Regular
885,Other,64,Hyderabad,2023-07-22,New
886,Female,50,Chennai,2019-09-08,Regular
887,Other,50,Kolkata,2023-02-17,Loyal
888,Male,36,Mumbai,2020-02-09,Regular
889,Male,20,Hyderabad,2022-04-16,Regular
890,Male,27,Bangalore,2022-01-25,Regular
891,Female,57,Hyderabad,2021-12-11,New
892,Male,64,Delhi,2020-02-05,Regular
893,Other,59,Chennai,2019-01-19,Loyal
894,Female,18,Chennai,2019-11-19,Loyal
895,Other,46,Chennai,2021-02-23,Loyal
896,Male,67,Chennai,2018-02-16,Loyal
897,Male,51,Chennai,2023-05-27,Regular
898,Male,68,Chennai,2019-04-09,New
899,Female,30,Mumbai,2023-02-16,Loyal
900,Other,18,Bangalore,2018-05-03,Loyal
901,Female,51,Chennai,2023-12-22,New
902,Female,46,Bangalore,2022-07-01,New
903,Male,65,Kolkata,2020-04-20,Loyal
904,Female,64,Chennai,2022-05-05,Loyal
905,Female,30,Hyderabad,2022-12-09,New
906,Male,65,Chennai,2018-01-23,Loyal
907,Female,66,Delhi,2019-07-20,Loyal
908,Male,46,Mumbai,2023-03-25,Regular
909,Male,56,Hyderabad,2020-08-22,New
910,Male,41,Hyderabad,2020-09-22,Regular
911,Male,43,Delhi,2021-04-02,Regular
912,Female,34,Chennai,2022-11-30,New
913,Male,24,Mumbai,2020-04-05,Regular
914,Male,30,Hyderabad,2018-08-04,Loyal
915,Female,22,Mumbai,2019-10-19,Regular
916,Female,43,Hyderabad,2021-01-18,New
917,Other,66,Chennai,2023-06-11,Loyal
918,Female,20,Kolkata,2018-11-07,Loyal
919,Female,24,Hyderabad,2019-07-11,Loyal
920,Other,66,Kolkata,2022-04-06,Loyal
921,Female,56,Hyderabad,2018-02-21,Regular
922,Female,18,Bangalore,2021-09-23,Regular
923,Female,66,Chennai,2021-04-09,Loyal
924,Female,34,Delhi,2022-07-07,New
925,Other,60,Kolkata,2019-11-03,Loyal
926,Female,42,Delhi,2020-02-17,Regular
927,Female,20,Chennai,2020-04-11,Loyal
928,Other,32,Delhi,2023-02-04,Regular
929,Male,46,Chennai,2022-03-10,Loyal
930,Other,60,Delhi,2023-09-07,New
931,Male,49,Kolkata,2023-05-27,Loyal
932,Other,43,Bangalore,2020-12-10,New
933,Other,33,Delhi,2022-09-13,New
934,Female,42,Kolkata,2021-07-07,Loyal
935,Male,45,Hyderabad,2019-08-14,New
936,Female,26,Chennai,2023-06-10,New
937,Male,18,Mumbai,2020-09-28,Regular
938,Other,46,Mumbai,2020-11-12,Regular
939,Other,39,Chennai,2023-12-17,New
940,Male,33,Bangalore,2023-01-30,Loyal
941,Female,58,Delhi,2019-05-16,New
942,Female,68,Bangalore,2019-04-24,Loyal
943,Female,61,Mumbai,2022-05-14,Regular
944,Female,68,Kolkata,2019-05-28,Loyal
945,Other,58,Chennai,2019-08-24,New
946,Other,24,Chennai,2021-12-11,New
947,Other,31,Bangalore,2021-01-28,New
948,Other,46,Kolkata,2018-07-08,New
949,Other,36,Bangalore,2020-09-15,New
950,Female,36,Delhi,2023-02-25,Loyal
951,Female,19,Hyderabad,2019-01-23,New
952,Female,58,Kolkata,2022-12-11,Regular
953,Female,62,Hyderabad,2023-07-27,New
954,Other,32,Delhi,2022-10-21,Loyal
955,Other,20,Hyderabad,2019-01-22,New
956,Other,28,Mumbai,2022-02-03,New
957,Male,63,Hyderabad,2020-05-02,Loyal
958,Female,47,Delhi,2019-03-28,New
959,Female,57,Hyderabad,2022-10-25,Loyal
960,Other,35,Chennai,2018-08-01,New
961,Female,68,Bangalore,2018-02-10,Regular
962,Female,65,Mumbai,2021-02-19,New
963,Other,19,Chennai,2019-08-23,Loyal
964,Male,49,Chennai,2023-07-18,Regular
965,Male,25,Delhi,2023-07-24,Loyal
966,Male,39,Bangalore,2022-11-18,New
967,Other,23,Bangalore,2023-01-26,Regular
968,Female,29,Kolkata,2022-11-15,Loyal
969,Other,64,Mumbai,2023-03-20,Regular
970,Other,57,Delhi,2023-09-23,Regular
971,Female,53,Mumbai,2018-05-24,Loyal
972,Male,32,Kolkata,2018-11-29,Regular
973,Male,45,Hyderabad,2020-09-24,Loyal
974,Other,69,Chennai,2021-11-20,Regular
975,Male,66,Mumbai,2018-02-24,Regular
976,Other,62,Chennai,2021-08-23,Regular
977,Other,35,Delhi,2021-12-17,New
978,Female,19,Hyderabad,2021-12-11,New
979,Female,30,Delhi,2022-09-30,Loyal
980,Female,62,Hyderabad,2022-08-22,Regular
981,Other,32,Hyderabad,2018-03-21,Loyal
982,Female,37,Chennai,2020-09-11,New
983,Male,46,Delhi,2020-05-14,New
984,Male,59,Delhi,2022-05-07,New
985,Other,46,Mumbai,2019-04-17,New
986,Other,20,Delhi,2023-10-23,Loyal
987,Female,36,Mumbai,2022-04-26,Regular
988,Other,20,Bangalore,2022-02-11,Loyal
989,Other,31,Bangalore,2019-08-12,Regular
990,Male,57,Bangalore,2021-11-11,New
991,Male,21,Kolkata,2023-03-21,Regular
992,Female,69,Delhi,2019-07-18,New
993,Other,28,Kolkata,2019-04-12,Loyal
994,Other,48,Delhi,2019-08-22,Regular
995,Male,60,Mumbai,2022-07-03,Loyal
996,Other,49,Kolkata,2020-09-18,New
997,Male,44,Kolkata,2023-04-17,Loyal
998,Female,47,Kolkata,2022-05-24,New
999,Male,60,Hyderabad,2018-03-08,New
1000,Other,19,Mumbai,2019-04-15,New
1001,Female,66,Bangalore,2022-09-21,Loyal
1002,Male,26,Mumbai,2022-06-20,Loyal
1003,Male,45,Hyderabad,2020-02-14,Regular
1004,Female,48,Delhi,2021-02-10,Regular
1005,Female,51,Mumbai,2023-07-05,Loyal
1006,Male,32,Kolkata,2022-01-26,Loyal
1007,Other,65,Bangalore,2018-05-12,Loyal
1008,Male,42,Bangalore,2020-07-18,Loyal
1009,Female,53,Delhi,2020-07-17,New
1010,Male,25,Mumbai,2023-12-09,New
1011,Female,26,Hyderabad,2021-05-05,New
1012,Female,54,Delhi,2022-02-14,Loyal
1013,Other,65,Mumbai,2019-09-26,New
1014,Female,62,Chennai,2020-11-28,New
1015,Female,56,Bangalore,2021-03-30,Regular
1016,Other,49,Hyderabad,2018-10-16,Regular
1017,Female,69,Kolkata,2022-12-17,New
1018,Other,34,Hyderabad,2019-06-12,New
1019,Other,52,Kolkata,2020-07-05,New
1020,Female,54,Hyderabad,2022-09-05,Loyal
1021,Female,36,Bangalore,2021-11-07,Regular
1022,Male,61,Kolkata,2021-05-26,Regular
1023,Other,46,Mumbai,2021-01-15,Regular
1024,Male,24,Kolkata,2020-03-09,New
1025,Female,45,Delhi,2022-03-04,Loyal
1026,Male,26,Mumbai,2018-01-12,Regular
1027,Other,45,Delhi,2020-04-12,Regular
1028,Male,23,Hyderabad,2021-05-26,Loyal
1029,Other,46,Mumbai,2022-07-31,New
1030,Female,34,Hyderabad,2023-11-24,New
1031,Female,33,Chennai,2019-11-22,Regular
1032,Other,40,Hyderabad,2019-06-12,Regular
1033,Female,48,Hyderabad,2022-02-04,Loyal
1034,Female,20,Delhi,2020-06-11,Regular
1035,Female,38,Kolkata,2019-01-22,Loyal
1036,Female,43,Chennai,2021-06-03,Regular
1037,Other,53,Hyderabad,2022-11-13,Regular
1038,Male,59,Hyderabad,2019-02-12,Regular
1039,Male,54,Chennai,2022-08-04,New
1040,Female,39,Chennai,2020-06-16,Loyal
1041,Male,59,Mumbai,2019-12-12,Loyal
1042,Male,29,Delhi,2022-08-10,New
1043,Female,59,Chennai,2020-07-06,New
1044,Female,30,Chennai,2019-02-21,New
1045,Male,28,Bangalore,2019-02-20,Loyal
1046,Other,33,Kolkata,2022-01-11,Regular
1047,Female,25,Chennai,2022-03-16,New
1048,Other,57,Delhi,2018-03-26,New
1049,Male,57,Kolkata,2018-06-16,New
1050,Female,62,Kolkata,2020-12-31,Regular
1051,Other,19,Hyderabad,2020-03-20,Regular
1052,Female,47,Hyderabad,2022-03-25,New
1053,Male,47,Hyderabad,2022-12-22,Regular
1054,Other,29,Hyderabad,2020-09-19,New
1055,Male,27,Bangalore,2021-07-05,Regular
1056,Male,61,Chennai,2018-10-02,Loyal
1057,Female,28,Hyderabad,2022-11-09,Loyal
1058,Other,32,Mumbai,2022-10-23,Regular
1059,Male,33,Hyderabad,2020-06-10,Loyal
1060,Male,34,Chennai,2018-03-30,Loyal
1061,Other,43,Hyderabad,2019-12-09,Loyal
1062,Male,19,Bangalore,2019-01-22,New
1063,Male,67,Delhi,2023-11-05,Regular
1064,Other,29,Delhi,2023-02-17,Regular
1065,Other,68,Chennai,2021-03-23,Regular
1066,Other,43,Delhi,2019-03-16,Loyal
1067,Other,40,Delhi,2020-09-03,New
1068,Female,35,Mumbai,2020-01-05,Regular
1069,Other,49,Chennai,2019-09-25,Loyal
1070,Female,66,Chennai,2020-09-19,New
1071,Female,55,Delhi,2018-06-22,New
1072,Female,64,Delhi,2018-01-04,Regular
1073,Male,20,Delhi,2022-07-22,Regular
1074,Female,55,Kolkata,2023-07-09,Loyal
1075,Female,20,Bangalore,2022-02-04,Regular
1076,Male,47,Hyderabad,2020-11-26,Loyal
1077,Male,18,Bangalore,2020-11-20,New
1078,Male,47,Chennai,2019-01-16,New
1079,Other,62,Mumbai,2021-07-15,New
1080,Male,49,Hyderabad,2022-05-12,New
1081,Male,45,Mumbai,2018-06-15,Regular
1082,Female,38,Kolkata,2020-11-08,Regular
1083,Male,63,Chennai,2022-07-10,Loyal
1084,Other,30,Kolkata,2021-04-22,Loyal
1085,Male,44,Chennai,2019-06-29,Loyal
1086,Other,53,Mumbai,2018-04-07,Loyal
1087,Male,24,Mumbai,2021-07-25,Loyal
1088,Male,39,Mumbai,2023-08-19,New
1089,Male,27,Chennai,2019-04-02,New
1090,Male,56,Delhi,2022-12-24,New
1091,Other,32,Mumbai,2018-09-30,Loyal
1092,Other,32,Kolkata,2020-10-28,New
1093,Female,21,Hyderabad,2018-07-27,New
1094,Other,49,Chennai,2023-04-22,New
1095,Male,40,Kolkata,2022-07-19,New
1096,Female,23,Bangalore,2021-02-20,Regular
1097,Female,41,Bangalore,2020-11-22,Loyal
1098,Female,37,Hyderabad,2022-03-17,Loyal
1099,Male,54,Delhi,2018-07-23,Regular
1100,Other,37,Mumbai,2023-01-07,New
1101,Male,29,Chennai,2019-03-19,New
1102,Female,50,Kolkata,2019-11-20,New
1103,Male,45,Mumbai,2020-04-12,Loyal
1104,Male,25,Kolkata,2022-01-01,Loyal
1105,Other,18,Chennai,2021-03-05,Loyal
1106,Other,54,Bangalore,2019-01-22,Loyal
1107,Female,39,Mumbai,2023-08-04,Loyal
1108,Male,23,Hyderabad,2021-09-10,Regular
1109,Male,38,Delhi,2022-09-15,Loyal
1110,Other,49,Hyderabad,2019-11-11,New
1111,Male,52,Delhi,2019-11-21,Loyal
1112,Male,32,Kolkata,2022-04-18,Regular
1113,Male,22,Mumbai,2021-03-15,New
1114,Other,63,Mumbai,2020-06-11,Regular
1115,Female,67,Delhi,2020-08-10,New
1116,Female,65,Bangalore,2021-06-08,Loyal
1117,Male,23,Chennai,2020-02-23,Regular
1118,Female,42,Hyderabad,2023-08-09,New
1119,Other,63,Kolkata,2023-02-15,Loyal
1120,Other,57,Hyderabad,2019-05-10,New
1121,Female,46,Hyderabad,2020-01-17,Regular
1122,Female,24,Kolkata,2023-01-29,Regular
1123,Male,57,Kolkata,2019-10-19,Regular
1124,Female,30,Mumbai,2023-02-26,Regular
1125,Male,55,Hyderabad,2022-12-02,Loyal
1126,Male,35,Chennai,2018-09-25,New
1127,Other,19,Chennai,2022-10-29,Loyal
1128,Other,25,Delhi,2023-09-12,Regular
1129,Other,28,Kolkata,2019-01-12,New
1130,Other,50,Mumbai,2022-05-05,Regular
1131,Female,55,Chennai,2022-01-03,Loyal
1132,Other,65,Bangalore,2019-05-04,Loyal
1133,Female,44,Mumbai,2019-12-23,Loyal
1134,Other,37,Mumbai,2020-08-03,New
1135,Female,29,Chennai,2023-09-18,New
1136,Male,60,Bangalore,2022-06-24,Regular
1137,Female,48,Delhi,2020-11-06,New
1138,Female,44,Chennai,2023-10-16,New
1139,Other,49,Bangalore,2022-08-05,Loyal
1140,Female,27,Mumbai,2020-09-25,Regular
1141,Male,20,Bangalore,2022-11-13,Loyal
1142,Male,62,Mumbai,2020-08-14,Regular
1143,Other,44,Chennai,2022-05-09,Regular
1144,Male,52,Kolkata,2021-03-07,New
1145,Female,48,Chennai,2023-02-12,Loyal
1146,Male,32,Hyderabad,2019-07-07,New
1147,Other,33,Hyderabad,2022-06-22,New
1148,Female,30,Hyderabad,2019-11-26,New
1149,Other,66,Chennai,2018-11-13,Regular
1150,Female,52,Delhi,2020-02-07,Loyal
1151,Male,69,Chennai,2023-05-26,Loyal
1152,Other,28,Kolkata,2022-02-12,New
1153,Other,38,Bangalore,2018-05-03,Regular
1154,Female,68,Chennai,2023-02-12,Loyal
1155,Other,28,Chennai,2022-07-30,Loyal
1156,Female,47,Mumbai,2020-12-18,New
1157,Female,65,Mumbai,2022-09-25,Regular
1158,Female,52,Mumbai,2023-06-20,New
1159,Female,39,Chennai,2023-11-13,Loyal
1160,Male,55,Delhi,2021-02-22,Regular
1161,Female,48,Bangalore,2023-09-20,New
1162,Other,31,Bangalore,2023-03-30,Loyal
1163,Male,41,Kolkata,2018-09-11,New
1164,Other,67,Delhi,2018-01-07,New
1165,Male,66,Delhi,2023-10-18,New
1166,Female,49,Bangalore,2019-06-26,Regular
1167,Male,53,Hyderabad,2018-03-30,Loyal
1168,Male,49,Mumbai,2023-04-23,Loyal
1169,Other,32,Mumbai,2018-08-01,Loyal
1170,Other,60,Bangalore,2018-09-23,Loyal
1171,Female,52,Delhi,2021-05-15,Regular
1172,Male,20,Kolkata,2020-10-01,New
1173,Male,33,Hyderabad,2023-09-26,Loyal
1174,Male,22,Bangalore,2019-09-14,Regular
1175,Female,38,Mumbai,2019-03-03,New
1176,Female,27,Chennai,2018-07-29,Regular
1177,Female,36,Delhi,2020-06-06,Regular
1178,Female,42,Chennai,2021-12-14,Loyal
1179,Female,21,Kolkata,2018-06-03,Loyal
1180,Other,46,Bangalore,2019-02-19,New
